,Year Code,County,Deaths,Population,Crude Rate
12895,2003,"Teller County, CO",,21682.0,
12896,2003,"Washington County, CO",0.0,5028.0,0.0
12897,2003,"Weld County, CO",22.0,208858.0,10.533472502848825
12898,2003,"Yuma County, CO",0.0,9923.0,0.0
12899,2003,"Fairfield County, CT",36.0,896342.0,4.016324126282155
12900,2003,"Hartford County, CT",54.0,873335.0,6.183194306881093
12901,2003,"Litchfield County, CT",,187424.0,
12902,2003,"Middlesex County, CT",15.0,160864.0,9.3246469067038
12903,2003,"New Haven County, CT",46.0,841939.0,5.4635787153226065
12904,2003,"New London County, CT",15.0,266584.0,5.626744290730127
12905,2003,"Tolland County, CT",,145195.0,
12906,2003,"Windham County, CT",,112653.0,
12907,2003,"Kent County, DE",,134605.0,
12908,2003,"New Castle County, DE",41.0,514769.0,7.964737581322885
12909,2003,"Sussex County, DE",16.0,168629.0,9.488284933196544
12910,2003,"District of Columbia, DC",102.0,568502.0,17.941889386492925
12911,2003,"Alachua County, FL",11.0,227022.0,4.8453453850287636
12912,2003,"Baker County, FL",,23555.0,
12913,2003,"Bay County, FL",17.0,155044.0,10.964629395526432
12914,2003,"Bradford County, FL",,27035.0,
12915,2003,"Brevard County, FL",55.0,504847.0,10.894389785420138
12916,2003,"Broward County, FL",94.0,1707543.0,5.504985818805149
12917,2003,"Calhoun County, FL",,13293.0,
12918,2003,"Charlotte County, FL",18.0,153235.0,11.746663621235356
12919,2003,"Citrus County, FL",23.0,126215.0,18.22287366794755
12920,2003,"Clay County, FL",,155620.0,
12921,2003,"Collier County, FL",35.0,285321.0,12.26688536770865
12922,2003,"Columbia County, FL",,59395.0,
12923,2003,"DeSoto County, FL",,33271.0,
12924,2003,"Dixie County, FL",,14364.0,
12925,2003,"Duval County, FL",63.0,809633.0,7.781303380667538
12926,2003,"Escambia County, FL",34.0,296603.0,11.463134223187224
12927,2003,"Flagler County, FL",,62947.0,
12928,2003,"Franklin County, FL",,10025.0,
12929,2003,"Gadsden County, FL",,44952.0,
12930,2003,"Gilchrist County, FL",,15011.0,
12931,2003,"Glades County, FL",0.0,11514.0,0.0
12932,2003,"Gulf County, FL",,15266.0,
12933,2003,"Hamilton County, FL",,14010.0,
12934,2003,"Hardee County, FL",,26765.0,
12935,2003,"Hendry County, FL",,36138.0,
12936,2003,"Hernando County, FL",,142686.0,
12937,2003,"Highlands County, FL",11.0,90943.0,12.095488382833203
12938,2003,"Hillsborough County, FL",108.0,1077462.0,10.023555355084449
12939,2003,"Holmes County, FL",,19254.0,
12940,2003,"Indian River County, FL",,120450.0,
12941,2003,"Jackson County, FL",,46274.0,
12942,2003,"Jefferson County, FL",,13602.0,
12943,2003,"Lafayette County, FL",0.0,7356.0,0.0
12944,2003,"Lake County, FL",25.0,241489.0,10.35243841334388
12945,2003,"Lee County, FL",52.0,497662.0,10.44885886404829
12946,2003,"Leon County, FL",19.0,250673.0,7.579595728299418
12947,2003,"Levy County, FL",,36530.0,
12948,2003,"Liberty County, FL",,7325.0,
12949,2003,"Madison County, FL",0.0,18778.0,0.0
12950,2003,"Manatee County, FL",33.0,287000.0,11.498257839721255
12951,2003,"Marion County, FL",30.0,280091.0,10.710804702757319
12952,2003,"Martin County, FL",25.0,136598.0,18.301878504809736
12953,2003,"Miami-Dade County, FL",129.0,2336070.0,5.522094800241431
12954,2003,"Monroe County, FL",23.0,78497.0,29.30048282099953
12955,2003,"Nassau County, FL",,62069.0,
12956,2003,"Okaloosa County, FL",20.0,177649.0,11.258155126119483
12957,2003,"Okeechobee County, FL",,37224.0,
12958,2003,"Orange County, FL",61.0,979227.0,6.229403396760914
12959,2003,"Osceola County, FL",,202687.0,
12960,2003,"Palm Beach County, FL",80.0,1218100.0,6.567605286922256
12961,2003,"Pasco County, FL",51.0,383238.0,13.307657382618634
12962,2003,"Pinellas County, FL",117.0,926266.0,12.631360753822337
12963,2003,"Polk County, FL",54.0,513058.0,10.525125814235428
12964,2003,"Putnam County, FL",10.0,71853.0,13.917303383296455
12965,2003,"St. Johns County, FL",,142165.0,
12966,2003,"St. Lucie County, FL",33.0,214924.0,15.35426476335821
12967,2003,"Santa Rosa County, FL",,131463.0,
12968,2003,"Sarasota County, FL",39.0,347862.0,11.211342428894216
12969,2003,"Seminole County, FL",18.0,388141.0,4.637489984309825
12970,2003,"Sumter County, FL",,61934.0,
12971,2003,"Suwannee County, FL",,36812.0,
12972,2003,"Taylor County, FL",,20011.0,
12973,2003,"Union County, FL",,13787.0,
12974,2003,"Volusia County, FL",54.0,466074.0,11.586142973004288
12975,2003,"Wakulla County, FL",,25062.0,
12976,2003,"Walton County, FL",,45578.0,
12977,2003,"Washington County, FL",,21537.0,
12978,2003,"Appling County, GA",,17732.0,
12979,2003,"Atkinson County, GA",0.0,7990.0,0.0
12980,2003,"Bacon County, GA",,10253.0,
12981,2003,"Baker County, GA",0.0,4124.0,0.0
12982,2003,"Baldwin County, GA",0.0,45433.0,0.0
12983,2003,"Banks County, GA",,15836.0,
12984,2003,"Barrow County, GA",,52253.0,
12985,2003,"Bartow County, GA",10.0,85731.0,11.664392110205178
12986,2003,"Ben Hill County, GA",,17095.0,
12987,2003,"Berrien County, GA",,17017.0,
12988,2003,"Bibb County, GA",,153697.0,
12989,2003,"Bleckley County, GA",0.0,11807.0,0.0
12990,2003,"Brantley County, GA",,15911.0,
12991,2003,"Brooks County, GA",0.0,16051.0,0.0
12992,2003,"Bryan County, GA",0.0,25069.0,0.0
12993,2003,"Bulloch County, GA",,59314.0,
12994,2003,"Burke County, GA",,22692.0,
12995,2003,"Butts County, GA",,21540.0,
12996,2003,"Calhoun County, GA",0.0,6286.0,0.0
12997,2003,"Camden County, GA",,44568.0,
12998,2003,"Candler County, GA",,9937.0,
12999,2003,"Carroll County, GA",,97396.0,
13000,2003,"Catoosa County, GA",,57614.0,
13001,2003,"Charlton County, GA",,11282.0,
13002,2003,"Chatham County, GA",14.0,237348.0,5.898511889714681
13003,2003,"Chattahoochee County, GA",,15289.0,
13004,2003,"Chattooga County, GA",,25981.0,
13005,2003,"Cherokee County, GA",,165585.0,
13006,2003,"Clarke County, GA",,106287.0,
13007,2003,"Clay County, GA",0.0,3303.0,0.0
13008,2003,"Clayton County, GA",,252631.0,
13009,2003,"Clinch County, GA",0.0,6933.0,0.0
13010,2003,"Cobb County, GA",24.0,634638.0,3.7816834163727986
13011,2003,"Coffee County, GA",0.0,39183.0,0.0
13012,2003,"Colquitt County, GA",,42554.0,
13013,2003,"Columbia County, GA",,98761.0,
13014,2003,"Cook County, GA",,16060.0,
13015,2003,"Coweta County, GA",,100382.0,
13016,2003,"Crawford County, GA",,12592.0,
13017,2003,"Crisp County, GA",,22194.0,
13018,2003,"Dade County, GA",,15901.0,
13019,2003,"Dawson County, GA",,18406.0,
13020,2003,"Decatur County, GA",,27795.0,
13021,2003,"DeKalb County, GA",38.0,668148.0,5.687362680124763
13022,2003,"Dodge County, GA",0.0,20180.0,0.0
13023,2003,"Dooly County, GA",0.0,12508.0,0.0
13024,2003,"Dougherty County, GA",,95015.0,
13025,2003,"Douglas County, GA",,102034.0,
13026,2003,"Early County, GA",0.0,11978.0,0.0
13027,2003,"Echols County, GA",,3844.0,
13028,2003,"Effingham County, GA",,42168.0,
13029,2003,"Elbert County, GA",,20572.0,
13030,2003,"Emanuel County, GA",,21616.0,
13031,2003,"Evans County, GA",,11020.0,
13032,2003,"Fannin County, GA",,21424.0,
13033,2003,"Fayette County, GA",,97634.0,
13034,2003,"Floyd County, GA",,93539.0,
13035,2003,"Forsyth County, GA",,122698.0,
13036,2003,"Franklin County, GA",,21193.0,
13037,2003,"Fulton County, GA",67.0,812568.0,8.245463764263421
13038,2003,"Gilmer County, GA",,25575.0,
13039,2003,"Glascock County, GA",0.0,2644.0,0.0
13040,2003,"Glynn County, GA",,70391.0,
13041,2003,"Gordon County, GA",,48145.0,
13042,2003,"Grady County, GA",,23716.0,
13043,2003,"Greene County, GA",,15110.0,
13044,2003,"Gwinnett County, GA",24.0,663391.0,3.6177759420914666
13045,2003,"Habersham County, GA",,38051.0,
13046,2003,"Hall County, GA",,153561.0,
13047,2003,"Hancock County, GA",,9764.0,
13048,2003,"Haralson County, GA",,27227.0,
13049,2003,"Harris County, GA",0.0,26256.0,0.0
13050,2003,"Hart County, GA",,23402.0,
13051,2003,"Heard County, GA",,11169.0,
13052,2003,"Henry County, GA",,150928.0,
13053,2003,"Houston County, GA",,119396.0,
13054,2003,"Irwin County, GA",,9777.0,
13055,2003,"Jackson County, GA",,46230.0,
13056,2003,"Jasper County, GA",,12417.0,
13057,2003,"Jeff Davis County, GA",,13234.0,
13058,2003,"Jefferson County, GA",,17019.0,
13059,2003,"Jenkins County, GA",0.0,8518.0,0.0
13060,2003,"Johnson County, GA",0.0,9456.0,0.0
13061,2003,"Jones County, GA",,25738.0,
13062,2003,"Lamar County, GA",,16470.0,
13063,2003,"Lanier County, GA",0.0,7748.0,0.0
13064,2003,"Laurens County, GA",,46277.0,
13065,2003,"Lee County, GA",,25260.0,
13066,2003,"Liberty County, GA",,60403.0,
13067,2003,"Lincoln County, GA",0.0,8357.0,0.0
13068,2003,"Long County, GA",0.0,10849.0,0.0
13069,2003,"Lowndes County, GA",,94207.0,
13070,2003,"Lumpkin County, GA",,24162.0,
13071,2003,"McDuffie County, GA",,21155.0,
13072,2003,"McIntosh County, GA",,11878.0,
13073,2003,"Macon County, GA",,14294.0,
13074,2003,"Madison County, GA",,26857.0,
13075,2003,"Marion County, GA",0.0,7521.0,0.0
13076,2003,"Meriwether County, GA",,22615.0,
13077,2003,"Miller County, GA",,6206.0,
13078,2003,"Mitchell County, GA",,23594.0,
13079,2003,"Monroe County, GA",,23499.0,
13080,2003,"Montgomery County, GA",0.0,8805.0,0.0
13081,2003,"Morgan County, GA",,16397.0,
13082,2003,"Murray County, GA",,38998.0,
13083,2003,"Muscogee County, GA",,180838.0,
13084,2003,"Newton County, GA",,75610.0,
13085,2003,"Oconee County, GA",,27334.0,
13086,2003,"Oglethorpe County, GA",,13369.0,
13087,2003,"Paulding County, GA",,100340.0,
13088,2003,"Peach County, GA",,24595.0,
13089,2003,"Pickens County, GA",,26209.0,
13090,2003,"Pierce County, GA",0.0,16278.0,0.0
13091,2003,"Pike County, GA",,14881.0,
13092,2003,"Polk County, GA",0.0,39246.0,0.0
13093,2003,"Pulaski County, GA",,10351.0,
13094,2003,"Putnam County, GA",,19494.0,
13095,2003,"Quitman County, GA",0.0,2478.0,0.0
13096,2003,"Rabun County, GA",0.0,15691.0,0.0
13097,2003,"Randolph County, GA",0.0,7699.0,0.0
13098,2003,"Richmond County, GA",17.0,196958.0,8.63128179611897
13099,2003,"Rockdale County, GA",,74860.0,
13100,2003,"Schley County, GA",0.0,3976.0,0.0
13101,2003,"Screven County, GA",,15040.0,
13102,2003,"Seminole County, GA",,9033.0,
13103,2003,"Spalding County, GA",,60222.0,
13104,2003,"Stephens County, GA",,25432.0,
13105,2003,"Stewart County, GA",,5472.0,
13106,2003,"Sumter County, GA",,33178.0,
13107,2003,"Talbot County, GA",0.0,6696.0,0.0
13108,2003,"Taliaferro County, GA",0.0,1923.0,0.0
13109,2003,"Tattnall County, GA",,22485.0,
13110,2003,"Taylor County, GA",,8879.0,
13111,2003,"Telfair County, GA",0.0,13887.0,0.0
13112,2003,"Terrell County, GA",0.0,10641.0,0.0
13113,2003,"Thomas County, GA",,42956.0,
13114,2003,"Tift County, GA",,38215.0,
13115,2003,"Toombs County, GA",0.0,26009.0,0.0
13116,2003,"Towns County, GA",0.0,9745.0,0.0
13117,2003,"Treutlen County, GA",,6924.0,
13118,2003,"Troup County, GA",13.0,60791.0,21.384744452303796
13119,2003,"Turner County, GA",,9407.0,
13120,2003,"Twiggs County, GA",,10461.0,
13121,2003,"Union County, GA",,19018.0,
13122,2003,"Upson County, GA",,27648.0,
13123,2003,"Walker County, GA",,63478.0,
13124,2003,"Walton County, GA",,68161.0,
13125,2003,"Ware County, GA",,35222.0,
13126,2003,"Warren County, GA",0.0,6229.0,0.0
13127,2003,"Washington County, GA",,21110.0,
13128,2003,"Wayne County, GA",,27860.0,
13129,2003,"Webster County, GA",0.0,2488.0,0.0
13130,2003,"Wheeler County, GA",0.0,6576.0,0.0
13131,2003,"White County, GA",,23178.0,
13132,2003,"Whitfield County, GA",,89478.0,
13133,2003,"Wilcox County, GA",,8837.0,
13134,2003,"Wilkes County, GA",0.0,10736.0,0.0
13135,2003,"Wilkinson County, GA",,10040.0,
13136,2003,"Worth County, GA",,21874.0,
13137,2003,"Hawaii County, HI",,158442.0,
13138,2003,"Honolulu County, HI",19.0,894311.0,2.1245405681021476
13139,2003,"Kalawao County, HI",0.0,127.0,0.0
13140,2003,"Kauai County, HI",,60805.0,
13141,2003,"Maui County, HI",,137469.0,
13142,2003,"Ada County, ID",20.0,327393.0,6.108866102818325
13143,2003,"Adams County, ID",,3624.0,
13144,2003,"Bannock County, ID",,76312.0,
13145,2003,"Bear Lake County, ID",0.0,6219.0,0.0
13146,2003,"Benewah County, ID",,8901.0,
13147,2003,"Bingham County, ID",,42555.0,
13148,2003,"Blaine County, ID",,20557.0,
13149,2003,"Boise County, ID",0.0,6977.0,0.0
13150,2003,"Bonner County, ID",,38382.0,
13151,2003,"Bonneville County, ID",,86846.0,
13152,2003,"Boundary County, ID",,9960.0,
13153,2003,"Butte County, ID",0.0,2842.0,0.0
13154,2003,"Camas County, ID",0.0,1029.0,0.0
13155,2003,"Canyon County, ID",12.0,151395.0,7.926285544436739
13156,2003,"Caribou County, ID",0.0,7105.0,0.0
13157,2003,"Cassia County, ID",,21466.0,
13158,2003,"Clark County, ID",0.0,892.0,0.0
13159,2003,"Clearwater County, ID",,8596.0,
13160,2003,"Custer County, ID",0.0,4116.0,0.0
13161,2003,"Elmore County, ID",,25972.0,
13162,2003,"Franklin County, ID",0.0,11718.0,0.0
13163,2003,"Fremont County, ID",,12370.0,
13164,2003,"Gem County, ID",,15693.0,
13165,2003,"Gooding County, ID",,14483.0,
13166,2003,"Idaho County, ID",,15410.0,
13167,2003,"Jefferson County, ID",,20249.0,
13168,2003,"Jerome County, ID",,18971.0,
13169,2003,"Kootenai County, ID",12.0,116512.0,10.299368305410601
13170,2003,"Latah County, ID",,35473.0,
13171,2003,"Lemhi County, ID",,7600.0,
13172,2003,"Lewis County, ID",0.0,3671.0,0.0
13173,2003,"Lincoln County, ID",0.0,4372.0,0.0
13174,2003,"Madison County, ID",0.0,29997.0,0.0
13175,2003,"Minidoka County, ID",,19389.0,
13176,2003,"Nez Perce County, ID",,37696.0,
13177,2003,"Oneida County, ID",0.0,4089.0,0.0
13178,2003,"Owyhee County, ID",,11033.0,
13179,2003,"Payette County, ID",,21133.0,
13180,2003,"Power County, ID",,7293.0,
13181,2003,"Shoshone County, ID",,12897.0,
13182,2003,"Teton County, ID",,7193.0,
13183,2003,"Twin Falls County, ID",,67092.0,
13184,2003,"Valley County, ID",,8003.0,
13185,2003,"Washington County, ID",0.0,9904.0,0.0
13186,2003,"Adams County, IL",,67267.0,
13187,2003,"Alexander County, IL",0.0,9254.0,0.0
13188,2003,"Bond County, IL",0.0,17960.0,0.0
13189,2003,"Boone County, IL",,46242.0,
13190,2003,"Brown County, IL",0.0,6997.0,0.0
13191,2003,"Bureau County, IL",,35080.0,
13192,2003,"Calhoun County, IL",0.0,5122.0,0.0
13193,2003,"Carroll County, IL",0.0,16267.0,0.0
13194,2003,"Cass County, IL",,13674.0,
13195,2003,"Champaign County, IL",16.0,187013.0,8.555554961419794
13196,2003,"Christian County, IL",,35172.0,
13197,2003,"Clark County, IL",,16750.0,
13198,2003,"Clay County, IL",,14194.0,
13199,2003,"Clinton County, IL",,36231.0,
13200,2003,"Coles County, IL",,52974.0,
13201,2003,"Cook County, IL",255.0,5294739.0,4.816101416897037
13202,2003,"Crawford County, IL",,20106.0,
13203,2003,"Cumberland County, IL",0.0,11066.0,0.0
13204,2003,"DeKalb County, IL",,94096.0,
13205,2003,"De Witt County, IL",0.0,16686.0,0.0
13206,2003,"Douglas County, IL",0.0,20010.0,0.0
13207,2003,"DuPage County, IL",35.0,914078.0,3.828994899778794
13208,2003,"Edgar County, IL",0.0,19085.0,0.0
13209,2003,"Edwards County, IL",0.0,6883.0,0.0
13210,2003,"Effingham County, IL",0.0,34408.0,0.0
13211,2003,"Fayette County, IL",0.0,21514.0,0.0
13212,2003,"Ford County, IL",0.0,14095.0,0.0
13213,2003,"Franklin County, IL",0.0,39066.0,0.0
13214,2003,"Fulton County, IL",,37705.0,
13215,2003,"Gallatin County, IL",0.0,6117.0,0.0
13216,2003,"Greene County, IL",,14558.0,
13217,2003,"Grundy County, IL",,39819.0,
13218,2003,"Hamilton County, IL",0.0,8431.0,0.0
13219,2003,"Hancock County, IL",,19673.0,
13220,2003,"Hardin County, IL",0.0,4724.0,0.0
13221,2003,"Henderson County, IL",0.0,7935.0,0.0
13222,2003,"Henry County, IL",,50714.0,
13223,2003,"Iroquois County, IL",,30688.0,
13224,2003,"Jackson County, IL",,59282.0,
13225,2003,"Jasper County, IL",0.0,9970.0,0.0
13226,2003,"Jefferson County, IL",,39730.0,
13227,2003,"Jersey County, IL",0.0,22126.0,0.0
13228,2003,"Jo Daviess County, IL",0.0,22701.0,0.0
13229,2003,"Johnson County, IL",0.0,12969.0,0.0
13230,2003,"Kane County, IL",20.0,453929.0,4.405975383815531
13231,2003,"Kankakee County, IL",,105794.0,
13232,2003,"Kendall County, IL",,67740.0,
13233,2003,"Knox County, IL",,54425.0,
13234,2003,"Lake County, IL",31.0,668760.0,4.6354447036306
13235,2003,"LaSalle County, IL",,110949.0,
13236,2003,"Lawrence County, IL",0.0,16455.0,0.0
13237,2003,"Lee County, IL",,35586.0,
13238,2003,"Livingston County, IL",,39095.0,
13239,2003,"Logan County, IL",,30958.0,
13240,2003,"McDonough County, IL",,32971.0,
13241,2003,"McHenry County, IL",12.0,281743.0,4.259200760977203
13242,2003,"McLean County, IL",,157795.0,
13243,2003,"Macon County, IL",,111572.0,
13244,2003,"Macoupin County, IL",,48690.0,
13245,2003,"Madison County, IL",14.0,262566.0,5.3319927180213735
13246,2003,"Marion County, IL",0.0,40602.0,0.0
13247,2003,"Marshall County, IL",0.0,12911.0,0.0
13248,2003,"Mason County, IL",,15717.0,
13249,2003,"Massac County, IL",,15205.0,
13250,2003,"Menard County, IL",0.0,12562.0,0.0
13251,2003,"Mercer County, IL",,16829.0,
13252,2003,"Monroe County, IL",0.0,29771.0,0.0
13253,2003,"Montgomery County, IL",0.0,30355.0,0.0
13254,2003,"Morgan County, IL",,36241.0,
13255,2003,"Moultrie County, IL",0.0,14432.0,0.0
13256,2003,"Ogle County, IL",,52227.0,
13257,2003,"Peoria County, IL",12.0,182338.0,6.5811843938180745
13258,2003,"Perry County, IL",,22631.0,
13259,2003,"Piatt County, IL",0.0,16375.0,0.0
13260,2003,"Pike County, IL",,16866.0,
13261,2003,"Pope County, IL",0.0,4393.0,0.0
13262,2003,"Pulaski County, IL",,6859.0,
13263,2003,"Putnam County, IL",0.0,6074.0,0.0
13264,2003,"Randolph County, IL",,33410.0,
13265,2003,"Richland County, IL",0.0,16305.0,0.0
13266,2003,"Rock Island County, IL",,147384.0,
13267,2003,"St. Clair County, IL",13.0,258448.0,5.030025382281929
13268,2003,"Saline County, IL",0.0,25832.0,0.0
13269,2003,"Sangamon County, IL",,191339.0,
13270,2003,"Schuyler County, IL",0.0,7236.0,0.0
13271,2003,"Scott County, IL",,5507.0,
13272,2003,"Shelby County, IL",,22625.0,
13273,2003,"Stark County, IL",0.0,6196.0,0.0
13274,2003,"Stephenson County, IL",,48503.0,
13275,2003,"Tazewell County, IL",,128770.0,
13276,2003,"Union County, IL",0.0,18116.0,0.0
13277,2003,"Vermilion County, IL",,82996.0,
13278,2003,"Wabash County, IL",0.0,12561.0,0.0
13279,2003,"Warren County, IL",0.0,18227.0,0.0
13280,2003,"Washington County, IL",0.0,15189.0,0.0
13281,2003,"Wayne County, IL",0.0,16947.0,0.0
13282,2003,"White County, IL",,15011.0,
13283,2003,"Whiteside County, IL",,59489.0,
13284,2003,"Will County, IL",21.0,579547.0,3.6235197490453754
13285,2003,"Williamson County, IL",,62510.0,
13286,2003,"Winnebago County, IL",19.0,283230.0,6.708328919959045
13287,2003,"Woodford County, IL",,36041.0,
13288,2003,"Adams County, IN",0.0,33746.0,0.0
13289,2003,"Allen County, IN",24.0,339569.0,7.067782983723484
13290,2003,"Bartholomew County, IN",,72299.0,
13291,2003,"Benton County, IN",0.0,9148.0,0.0
13292,2003,"Blackford County, IN",,13642.0,
13293,2003,"Boone County, IN",0.0,49047.0,0.0
13294,2003,"Brown County, IN",0.0,15375.0,0.0
13295,2003,"Carroll County, IN",,20433.0,
13296,2003,"Cass County, IN",,40218.0,
13297,2003,"Clark County, IN",,99349.0,
13298,2003,"Clay County, IN",0.0,26788.0,0.0
13299,2003,"Clinton County, IN",,33383.0,
13300,2003,"Crawford County, IN",,11007.0,
13301,2003,"Daviess County, IN",0.0,30108.0,0.0
13302,2003,"Dearborn County, IN",,47631.0,
13303,2003,"Decatur County, IN",,24946.0,
13304,2003,"De Kalb County, IN",,41047.0,
13305,2003,"Delaware County, IN",,119935.0,
13306,2003,"Dubois County, IN",,40547.0,
13307,2003,"Elkhart County, IN",,187149.0,
13308,2003,"Fayette County, IN",0.0,24953.0,0.0
13309,2003,"Floyd County, IN",,71219.0,
13310,2003,"Fountain County, IN",0.0,17738.0,0.0
13311,2003,"Franklin County, IN",,22700.0,
13312,2003,"Fulton County, IN",,20379.0,
13313,2003,"Gibson County, IN",,32934.0,
13314,2003,"Grant County, IN",,72113.0,
13315,2003,"Greene County, IN",,33287.0,
13316,2003,"Hamilton County, IN",,215152.0,
13317,2003,"Hancock County, IN",,59606.0,
13318,2003,"Harrison County, IN",,35934.0,
13319,2003,"Hendricks County, IN",,119340.0,
13320,2003,"Henry County, IN",,48145.0,
13321,2003,"Howard County, IN",,84538.0,
13322,2003,"Huntington County, IN",,37875.0,
13323,2003,"Jackson County, IN",,41403.0,
13324,2003,"Jasper County, IN",,31133.0,
13325,2003,"Jay County, IN",0.0,21681.0,0.0
13326,2003,"Jefferson County, IN",,31779.0,
